TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-05-11,2026-05-11,CM,NSE,STK,27061,INE622W01025,ACMESOLAR,EQ,,,,,ACME SOLAR HOLDINGS LTD,281.95,295.15,275.80,290.25,295.00,282.80,,290.25,,,5021323,1442850765.45,67871,F1,1,,,,,
2026-05-11,2026-05-11,CM,NSE,STK,13587,INE731H01025,ACE,EQ,,,,,ACTION CONST EQUIP LTD,946.90,946.90,911.00,921.65,922.90,947.25,,921.65,,,585926,542761909.25,26598,F1,1,,,,,
2026-05-11,2026-05-11,CM,NSE,STK,30464,INE0KLO01025,ACTIVEINFR,SM,,,,,ACTIVE INFRASTRUCTURES L,181.00,181.00,181.00,181.00,181.00,181.00,,181.00,,,1200,217200.00,2,F1,600,,,,,
2026-05-11,2026-05-11,CM,NSE,STK,5578,INE00FF01025,ACUTAAS,EQ,,,,,ACUTAAS CHEMICALS LIMITED,2745.00,2825.00,2728.50,2810.30,2814.00,2734.30,,2810.00,,,575357,1599241364.50,45981,F1,1,,,,,
2026-05-11,2026-05-11,CM,NSE,STK,10217,INE931S01010,ADANIENSOL,EQ,,,,,ADANI ENERGY SOLUTION LTD,1350.80,1357.80,1298.50,1340.40,1344.80,1353.60,,1340.40,,,4535753,6028454520.60,102917,F1,1,,,,,
2026-05-11,2026-05-11,CM,NSE,STK,25,INE423A01024,ADANIENT,EQ,,,,,ADANI ENTERPRISES LIMITED,2495.00,2514.00,2460.00,2500.20,2501.00,2505.90,,2500.20,,,1279432,3183534314.20,52568,F1,1,,,,,
2026-05-11,2026-05-11,CM,NSE,STK,3563,INE364U01010,ADANIGREEN,EQ,,,,,ADANI GREEN ENERGY LTD,1343.00,1398.00,1324.40,1387.70,1391.00,1355.80,,1387.70,,,4188831,5743461109.70,85434,F1,1,,,,,
2026-05-11,2026-05-11,CM,NSE,STK,15083,INE742F01042,ADANIPORTS,EQ,,,,,ADANI PORT & SEZ LTD,1757.10,1785.60,1733.10,1767.30,1766.50,1760.40,,1767.30,,,4111229,7231550958.10,110490,F1,1,,,,,
2026-05-11,2026-05-11,CM,NSE,STK,17388,INE814H01029,ADANIPOWER,EQ,,,,,ADANI POWER LTD,224.50,224.68,217.80,222.03,222.77,225.33,,222.04,,,30556141,6766095263.71,160768,F1,1,,,,,
2026-05-11,2026-05-11,CM,NSE,STK,6066,INE399L01023,ATGL,EQ,,,,,ADANI TOTAL GAS LIMITED,629.80,629.80,615.70,620.50,621.20,633.05,,620.55,,,1261777,784488458.95,26373,F1,1,,,,,
