TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-05-15,2026-05-15,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,15750.00,15750.00,15655.00,15656.00,15655.00,15832.00,,15667.22,,,213,3343977.76,11,F1,1,,,,,
2026-05-15,2026-05-15,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,15679.00,15730.00,15555.01,15688.28,15660.00,15898.20,,15687.46,,,1570,24626088.30,146,F1,1,,,,,
2026-05-15,2026-05-15,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,15750.00,15789.99,15650.00,15713.79,15730.00,15901.70,,15713.79,,,501,7869933.26,111,F1,1,,,,,
2026-05-15,2026-05-15,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,15800.00,15855.00,15661.00,15710.00,15705.00,15922.83,,15691.65,,,206,3246775.20,45,F1,1,,,,,
2026-05-15,2026-05-15,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,15750.00,15805.00,15650.00,15650.00,15650.00,15877.00,,15650.00,,,316,4969336.79,37,F1,1,,,,,
2026-05-15,2026-05-15,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,15850.50,15999.00,15651.00,15827.24,15770.10,15850.74,,15810.62,,,1289,20340861.26,187,F1,1,,,,,
2026-05-15,2026-05-15,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,15890.00,15890.00,15632.00,15689.90,15699.00,15894.66,,15689.90,,,258,4047806.24,70,F1,1,,,,,
2026-05-15,2026-05-15,CM,NSE,STK,5960,IN0020180249,SGBOCT26,GB,,,,,2.50%GOLDBONDS2026SR-II,15750.00,15750.00,15750.00,15750.00,15750.00,15851.00,,15745.00,,,15,236250.00,4,F1,1,,,,,
2026-05-15,2026-05-15,CM,NSE,STK,6355,IN0020180314,SGBNOV26,GB,,,,,2.50%GOLDBONDS2026SR-III,15800.00,15825.00,15610.02,15737.50,15750.00,15989.18,,15728.75,,,39,613802.40,20,F1,1,,,,,
2026-05-15,2026-05-15,CM,NSE,STK,7654,IN0020180389,SGBDEC26,GB,,,,,2.50%GOLDBONDS2026SR-IV,15750.00,15828.75,15700.00,15742.57,15779.51,15845.00,,15742.57,,,73,1150715.05,14,F1,1,,,,,
