TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-05-25,2026-05-25,CM,NSE,STK,5455,IN0020210129,SGBAUG29V,GB,,,,,2.50%GOLDBONDS2029SR-V,15851.00,15851.00,15671.10,15693.95,15671.10,15755.60,,15683.18,,,180,2830521.72,51,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,7098,IN0020210228,SGBD29VIII,GB,,,,,2.50%GOLDBONDS2029SR-VIII,15765.02,15770.00,15699.99,15700.00,15700.00,15805.00,,15700.00,,,172,2705951.33,39,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,2003,IN0020200385,SGBJAN29X,GB,,,,,2.50%GOLDBONDS2029SR-X,15725.00,15725.00,15640.00,15640.00,15640.00,15700.01,,15640.00,,,45,706180.02,15,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,2200,IN0020200393,SGBFEB29XI,GB,,,,,2.50%GOLDBONDS2029SR-XI,15681.00,15800.00,15620.00,15732.50,15800.00,15797.39,,15732.50,,,36,567175.93,17,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,2810,IN0020200427,SGBMR29XII,GB,,,,,2.50%GOLDBONDS2029SR-XII,15690.01,15714.00,15602.00,15620.46,15650.00,15688.06,,15620.74,,,148,2315082.27,34,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,10232,IN0020220045,SGBJUN30,GB,,,,,2.50%GOLDBONDS2030SR-I,15900.00,15950.00,15875.00,15918.05,15940.00,15854.70,,15917.44,,,249,3959919.04,66,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,11192,IN0020220078,SGBAUG30,GB,,,,,2.50%GOLDBONDS2030SR-II,15881.00,16099.00,15800.01,15856.70,15863.00,15881.00,,15885.64,,,211,3353776.49,57,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,13642,IN0020220110,SGBDE30III,GB,,,,,2.50%GOLDBONDS2030SR-III,15902.20,15910.00,15766.01,15843.83,15850.00,15891.14,,15843.83,,,294,4663780.66,65,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,7879,IN0020210236,SGBJAN30IX,GB,,,,,2.50%GOLDBONDS2030SR-IX,15854.16,15979.50,15711.01,15751.00,15751.00,15854.16,,15700.33,,,167,2641985.81,52,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,8401,IN0020210319,SGBMAR30X,GB,,,,,2.50%GOLDBONDS2030SR-X,15911.50,15945.00,15860.01,15942.23,15945.00,15911.50,,15942.23,,,146,2325270.92,24,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,17202,IN0020230069,SGBJUN31I,GB,,,,,2.50%GOLDBONDS2031SR-I,15899.00,15951.00,15819.51,15854.78,15900.00,15882.65,,15854.78,,,604,9577976.95,136,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,19456,IN0020230093,SGBSEP31II,GB,,,,,2.50%GOLDBONDS2031SR-II,15896.00,16050.00,15815.00,15888.65,15917.00,15892.57,,15888.88,,,1007,15980654.68,199,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,22476,IN0020230168,SGBDE31III,GB,,,,,2.50%GOLDBONDS2031SR-III,15970.00,16298.00,15850.00,15881.11,15915.00,15956.45,,15871.34,,,1380,21968468.57,280,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,14598,IN0020220169,SGBMAR31IV,GB,,,,,2.50%GOLDBONDS2031SR-IV,16098.99,16098.99,15800.01,15847.27,15850.00,15872.11,,15847.27,,,92,1459397.43,32,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,22886,IN0020230184,SGBFEB32IV,GB,,,,,2.50%GOLDBONDS2032SR-IV,16072.24,16247.20,16036.26,16051.49,16041.00,16053.24,,16050.09,,,1041,16724344.35,218,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,16921,INE144J01027,20MICRONS,EQ,,,,,20 MICRONS LTD,180.00,207.95,180.00,196.67,194.80,177.00,,196.68,,,3644363,729406206.73,42178,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,4,INE253B01015,21STCENMGM,EQ,,,,,21ST CENTURY MGMT SERVICE,32.88,32.88,32.88,32.88,32.88,32.24,,33.18,,,210,6904.80,2,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,13061,INE466L01038,360ONE,EQ,,,,,360 ONE WAM LIMITED,1125.40,1144.40,1119.10,1142.40,1142.00,1112.40,,1142.40,,,725309,823308975.90,30983,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,30105,INF579M01BB5,GOLD360,EQ,,,,,360ONEAMC - GOLD360,154.55,155.05,153.50,154.05,153.70,154.35,,154.05,,,38334,5909981.20,477,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,756150,INF579M01BC3,SILVER360,EQ,,,,,360ONEAMC - SILVER360,262.41,263.80,261.80,262.76,262.61,259.09,,262.79,,,41143,10801026.51,582,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,762518,INE994E01018,3BBLACKBIO,EQ,,,,,3B BLACKBIO DX LTD.,1218.90,1258.90,1203.10,1236.20,1235.00,1206.10,,1234.70,,,3584,4404871.60,729,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,6232,INE748C01038,3IINFOLTD,EQ,,,,,3I INFOTECH LIMITED,17.60,17.70,17.38,17.47,17.45,17.39,,17.47,,,154937,2717644.42,850,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,474,INE470A01017,3MINDIA,EQ,,,,,3M INDIA LIMITED,33950.00,34300.00,33185.00,33615.00,33750.00,33315.00,,33615.00,,,13508,455659935.00,5842,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,2595,INE105C01023,3PLAND,EQ,,,,,3P LAND HOLDINGS LIMITED,31.29,31.29,30.05,30.87,31.00,31.29,,30.87,,,21429,665021.49,275,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,445,INE618L01018,5PAISA,EQ,,,,,5PAISA CAPITAL LIMITED,315.25,323.90,315.25,319.95,321.00,317.60,,319.95,,,29575,9481002.75,1360,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,11868,INE111B01023,63MOONS,EQ,,,,,63 MOONS TECHNOLOGIES LTD,682.05,692.95,636.30,643.35,642.90,680.15,,643.40,,,281779,185430688.05,6774,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,19974,INE134E07349,736PFCL28,N2,,,,,7.36% TAX FREE NCD,1048.55,1048.55,1048.55,1048.55,1048.55,1053.00,,1052.50,,,600,629130.00,1,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,20052,INE787H07156,740IIFCL33,N1,,,,,7.40% TAX FREETRI SRIII,1125.00,1125.00,1125.00,1125.00,1125.00,1114.60,,1125.00,,,513,577125.00,2,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,19926,INE020B07JU4,743REC35,NH,,,,,7.43% TAX FREE TRI SR3B,1172.03,1172.03,1172.03,1172.03,1172.03,1172.03,,1185.00,,,215,251986.45,2,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,29312,INE031A07865,751HUDCO28,N5,,,,,7.51 NCD 16FEB28 TR1 SR2,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,,1050.00,,,40,42000.00,10,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,20034,INE261F07032,764NABAR31,N2,,,,,7.64% TAX FREE TRI SRIIB,1100.00,1102.00,1100.00,1101.00,1101.00,1102.16,,1101.00,,,2308,2541210.75,9,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,19928,INE031A07AO5,764HUDCO31,N8,,,,,7.64% TAX FREETRI SR2B,1118.00,1118.00,1118.00,1118.00,1118.00,1115.00,,1118.00,,,1,1118.00,1,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,20030,INE202E07229,774IREDA31,N7,,,,,7.74% TAX FREE NCD,1113.52,1113.52,1113.00,1113.00,1113.00,1113.00,,1110.81,,,420,467462.75,8,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,31240,INE031A07840,82HUDCO27,N2,,,,,8.20 NCD05MAR27 FV 1000,1035.00,1035.00,1035.00,1035.00,1035.00,1033.20,,1035.00,,,400,414000.00,2,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,20022,INE134E07208,830PFCL27,N5,,,,,8.30% TAX FREE NCD,1069.40,1069.40,1069.00,1069.13,1069.00,1067.60,,1068.85,,,3,3207.40,3,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,192,INE906B07DF8,875NHAI29,N6,,,,,8.75% TAX FREE TR I S IIB,1099.10,1100.00,1097.31,1098.00,1098.00,1098.69,,1098.35,,,886,973061.81,33,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,19968,INE031A07949,876HUDCO28,ND,,,,,8.76% TAX FREETRI SR2B,1122.86,1125.15,1122.00,1125.15,1125.15,1122.86,,1125.15,,,161,180886.36,5,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,20058,INE787H07370,891IIFCL34,N4,,,,,8.91% TAX FREE NCD,1259.10,1259.10,1231.00,1240.63,1240.00,1259.10,,1235.12,,,991,1223980.10,13,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,31768,INE733E07JJ9,891NTPC33,N6,,,,,8.91%S-R-NCD SERIES 3B,1255.00,1255.00,1255.00,1255.00,1255.00,1260.00,,1255.33,,,75,94125.00,1,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,31487,INE848E07567,892NHPC33,N6,,,,,8.92% SEC RED BOND S3B,1225.00,1225.00,1225.00,1225.00,1225.00,1220.35,,1225.00,,,50,61250.00,1,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,20028,INE134E07463,892PFCL33,N8,,,,,8.92% TAX FREE NCD,1270.00,1280.00,1270.00,1278.71,1278.00,1300.00,,1278.71,,,421,534792.00,8,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,20048,INE774D08MA6,9MMFSML,N2,,,,,9.00% UNSECURED NCD,1082.88,1082.88,1075.05,1082.88,1082.88,1082.89,,1082.88,,,11,11872.53,3,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,19970,INE031A07AB2,901HUDCO34,NE,,,,,9.01% TAX FREETRII SR3B,1287.00,1287.00,1274.13,1276.45,1274.13,1300.21,,1277.69,,,60,76587.37,3,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,759130,INE08PH01015,ABCOTS,EQ,,,,,A B COTSPIN INDIA LIMITED,219.00,219.00,212.00,216.83,216.20,213.07,,216.83,,,55211,11934989.52,1412,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,27020,INE00YB01025,ABINFRA,EQ,,,,,A B INFRABUILD LIMITED,13.18,14.00,12.77,13.34,13.26,13.02,,13.34,,,960315,12918029.22,1663,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,762528,INE850B01026,ABMKNO,EQ,,,,,A B M KNOWLEDGEWARE LTD.,230.65,248.90,225.00,245.38,239.00,231.80,,244.19,,,1060,253679.89,82,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,762533,INE366C01021,ACSTECH,EQ,,,,,A C S TECHNOLOGIES LTD.,34.04,34.55,33.61,34.40,34.55,33.88,,34.40,,,36546,1247395.90,523,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,762538,INE701G01012,AKCAPIT,EQ,,,,,A K CAPITAL SERVICES LTD.,1630.00,1670.00,1575.40,1651.20,1602.10,1624.10,,1633.90,,,1018,1665727.00,168,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,20906,INE619I01012,A2ZINFRA,EQ,,,,,A2Z INFRA ENGINEERING LTD,15.53,15.62,14.76,14.78,14.76,15.53,,14.78,,,490530,7292670.05,605,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,12533,INE0D0U01013,AAATECH,EQ,,,,,AAA TECHNOLOGIES LIMITED,93.18,94.38,92.84,93.58,94.08,92.72,,93.58,,,3793,354897.91,181,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,23729,INE883F01010,AADHARHFC,EQ,,,,,AADHAR HOUSING FINANCE L,480.00,480.70,468.50,473.25,475.00,475.45,,473.25,,,417629,198173860.65,19189,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,757579,INE1GYP01013,AAKAAR,SM,,,,,AAKAAR MEDICAL TECHNO LTD,72.50,72.95,72.50,72.95,72.95,69.50,,72.95,,,17600,1283200.00,9,F1,1600,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,240,INE087Z01024,AAKASH,BE,,,,,AAKASH EXPLORATION SER L,8.91,9.29,8.90,8.94,8.94,8.98,,8.94,,,132493,1190001.71,329,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,5248,INE198H01019,AAREYDRUGS,BE,,,,,AAREY DRUGS & PHARM LTD,83.73,83.73,81.50,81.84,82.40,83.74,,81.95,,,8025,662869.32,96,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,761821,INE750R01016,AARNAV,EQ,,,,,AARNAV FASHIONS LIMITED,23.15,25.00,23.15,23.63,23.55,23.26,,23.63,,,22986,559457.56,265,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,1030,INE721Z01010,AARON,EQ,,,,,AARON INDUSTRIES LIMITED,123.80,129.17,120.51,125.97,126.50,119.17,,125.97,,,25112,3163072.53,676,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,17145,INE01C001026,AARTECH,EQ,,,,,AARTECH SOLONICS LIMITED,42.29,43.90,42.29,42.86,42.90,42.29,,42.86,,,183357,7879315.83,675,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,4481,INE767A01016,AARTIDRUGS,EQ,,,,,AARTI DRUGS LTD.,393.00,399.00,388.60,394.45,394.50,389.95,,394.45,,,137035,53985941.60,4313,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,7,INE769A01020,AARTIIND,EQ,,,,,AARTI INDUSTRIES LTD,479.00,487.90,477.90,482.60,482.00,476.20,,482.60,,,418896,202434216.80,12916,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,13868,INE0LRU01027,AARTIPHARM,EQ,,,,,AARTI PHARMALABS LIMITED,714.15,741.40,714.15,732.45,732.10,713.10,,732.50,,,160880,117417546.30,11618,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,19233,INE09EO01013,AARTISURF,EQ,,,,,AARTI SURFACTANTS LIMITED,381.20,400.85,381.20,395.65,397.00,382.50,,395.65,,,9191,3623619.45,667,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,12121,INE09EO04017,AARTISURF,P1,,,,,AARTI SURFACTANTS LIMITED,247.00,247.00,247.00,247.00,247.00,248.00,,247.00,,,1,247.00,1,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,19073,INE754X01016,AARVI,EQ,,,,,AARVI ENCON LIMITED,132.00,132.00,124.51,127.12,127.00,128.38,,127.12,,,75890,9713840.19,909,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,16961,INE0OB201016,AATMAJ,SM,,,,,AATMAJ HEALTHCARE LIMITED,20.20,20.30,20.20,20.30,20.30,20.00,,20.30,,,6000,121600.00,2,F1,2000,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,5385,INE216P01012,AAVAS,EQ,,,,,AAVAS FINANCIERS LIMITED,1399.90,1416.70,1361.90,1375.00,1375.00,1396.90,,1375.00,,,37767,52091225.20,5372,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,7759,INE421A01028,ABAN,BE,,,,,ABAN OFFSHORE LTD.,17.01,17.01,17.00,17.00,17.00,17.89,,16.99,,,17811,302810.50,59,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,762526,INE365O01028,ABANSENT,BE,,,,,ABANS ENTERPRISES LTD.,28.37,28.38,26.05,28.38,28.38,27.03,,28.38,,,29133,814859.23,137,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,13288,INE00ZE01026,AFSL,EQ,,,,,ABANS FINANCIAL SRVCS LTD,201.51,202.09,201.00,201.04,201.00,201.17,,201.04,,,70055,14082582.91,173,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,13,INE117A01022,ABB,EQ,,,,,ABB INDIA LIMITED,6734.00,6826.00,6712.50,6755.00,6755.00,6689.50,,6755.00,,,263153,1783572691.50,26417,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,17903,INE358A01014,ABBOTINDIA,EQ,,,,,ABBOTT INDIA LIMITED,27885.00,27965.00,27400.00,27705.00,27735.00,27830.00,,27705.00,,,11197,309228465.00,5117,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,755942,INE860H07IR8,ABCL26,N3,,,,,ABCL SR II,1202.80,1202.80,1202.80,1202.80,1202.80,1188.00,,1202.80,,,100,120280.00,1,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,27284,INE0UYG01015,ABHAPOWER,SM,,,,,ABHA POWER N STEEL LTD,37.00,37.00,29.05,31.90,31.90,35.70,,31.90,,,116800,3647840.00,64,F1,1600,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,4654,INE0CAJ01017,AILIMITED,ST,,,,,ABHISHEK INTEGRATIONS LTD,44.10,44.10,44.10,44.10,44.10,42.00,,44.10,,,1500,66150.00,1,F1,1500,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,5549,INE251C01025,ABMINTLLTD,EQ,,,,,ABM INTERNATIONAL LTD,44.19,46.39,44.19,45.95,45.00,44.19,,45.95,,,205,9362.65,15,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,23783,INE0QRV01016,ABSMARINE,SM,,,,,ABS MARINE SERVICES LTD,309.00,314.80,285.20,290.25,287.00,301.35,,290.25,,,264500,78259175.00,413,F1,500,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,22,INE012A01025,ACC,EQ,,,,,ACC LIMITED,1368.90,1394.10,1365.70,1382.30,1387.00,1360.00,,1382.30,,,184811,254715649.30,11297,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,7053,INE793A01012,ACCELYA,EQ,,,,,ACCELYA SOLN INDIA LTD,1148.80,1148.80,1129.60,1142.50,1144.00,1122.20,,1142.40,,,4418,5027627.90,583,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,20488,INE0Q5D01013,ACCENTMIC,SM,,,,,ACCENT MICROCELL LIMITED,423.10,445.00,423.10,434.80,445.00,436.40,,434.80,,,38000,16437875.00,55,F1,500,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,21218,INE113X01015,ACCORD,ST,,,,,ACCORD SYNERGY LIMITED,55.65,55.65,55.65,55.65,55.65,53.00,,55.65,,,4000,222600.00,1,F1,2000,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,757024,INE0T8T01010,ACCPL,ST,,,,,ACCRETION PHARMA LIMITED,111.55,117.10,111.55,117.10,117.10,111.55,,117.10,,,32400,3764160.00,25,F1,1200,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,1465,INE648Z01023,ACCURACY,EQ,,,,,ACCURACY SHIPPING LIMITED,5.69,5.99,5.69,5.86,5.88,5.71,,5.86,,,132941,779645.51,402,F1,1,,,,,
2026-05-25,2026-05-25,CM,NSE,STK,11779,INE543V01017,ACEINTEG,EQ,,,,,ACE INTEGRATED SOLU. LTD.,20.44,20.44,19.96,20.16,20.41,20.09,,20.16,,,2867,57542.97,62,F1,1,,,,,
