TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-05-21,2026-05-21,CM,NSE,STK,18451,IN0020190552,SGBMAR28X,GB,,,,,2.50%GOLDBONDS2028SR-X,15850.00,15850.00,15650.00,15650.10,15650.10,15600.00,,15650.10,,,9,141060.10,5,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,5113,IN0020210111,SGBJUL29IV,GB,,,,,2.50%GOLDBONDS2029SR-IV,15769.99,15800.00,15726.00,15751.00,15751.00,15645.31,,15751.00,,,233,3666908.83,23,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,1920,IN0020200377,SGBJAN29IX,GB,,,,,2.50%GOLDBONDS2029SR-IX,15662.00,15840.00,15662.00,15700.04,15702.00,15642.12,,15700.02,,,677,10649952.43,77,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,5455,IN0020210129,SGBAUG29V,GB,,,,,2.50%GOLDBONDS2029SR-V,15844.00,15880.31,15800.01,15849.57,15847.00,15844.00,,15849.48,,,321,5084487.67,43,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,7098,IN0020210228,SGBD29VIII,GB,,,,,2.50%GOLDBONDS2029SR-VIII,15700.00,15970.00,15700.00,15815.00,15815.00,15678.20,,15815.00,,,279,4412590.54,53,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,2003,IN0020200385,SGBJAN29X,GB,,,,,2.50%GOLDBONDS2029SR-X,15700.00,15744.50,15700.00,15727.00,15730.00,15645.91,,15727.00,,,45,707255.50,12,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,2200,IN0020200393,SGBFEB29XI,GB,,,,,2.50%GOLDBONDS2029SR-XI,15678.00,15750.00,15678.00,15750.00,15750.00,15658.40,,15765.00,,,106,1664607.60,7,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,2810,IN0020200427,SGBMR29XII,GB,,,,,2.50%GOLDBONDS2029SR-XII,15695.00,15730.00,15672.00,15707.50,15730.00,15625.34,,15707.50,,,144,2260293.37,41,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,10232,IN0020220045,SGBJUN30,GB,,,,,2.50%GOLDBONDS2030SR-I,15713.00,15878.00,15713.00,15850.75,15850.75,15705.38,,15850.75,,,96,1519754.22,36,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,11192,IN0020220078,SGBAUG30,GB,,,,,2.50%GOLDBONDS2030SR-II,15801.00,15979.98,15780.00,15850.35,15880.00,15729.77,,15850.35,,,250,3960945.45,52,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,13642,IN0020220110,SGBDE30III,GB,,,,,2.50%GOLDBONDS2030SR-III,15989.00,15989.00,15794.00,15819.28,15813.00,15792.16,,15814.01,,,139,2198233.27,42,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,7879,IN0020210236,SGBJAN30IX,GB,,,,,2.50%GOLDBONDS2030SR-IX,15696.00,15850.00,15696.00,15803.88,15801.00,15696.00,,15803.88,,,452,7130312.09,64,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,8401,IN0020210319,SGBMAR30X,GB,,,,,2.50%GOLDBONDS2030SR-X,15720.00,15850.00,15720.00,15844.24,15844.00,15719.99,,15844.24,,,148,2339354.74,21,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,17202,IN0020230069,SGBJUN31I,GB,,,,,2.50%GOLDBONDS2031SR-I,15843.04,15922.26,15800.01,15848.38,15875.00,15843.04,,15844.71,,,511,8099559.48,146,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,19456,IN0020230093,SGBSEP31II,GB,,,,,2.50%GOLDBONDS2031SR-II,15840.00,15929.99,15812.00,15850.83,15850.02,15810.66,,15849.22,,,784,12422542.92,214,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,22476,IN0020230168,SGBDE31III,GB,,,,,2.50%GOLDBONDS2031SR-III,15900.00,15999.99,15701.00,15939.31,15950.00,15884.90,,15934.16,,,1405,22319697.70,256,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,14598,IN0020220169,SGBMAR31IV,GB,,,,,2.50%GOLDBONDS2031SR-IV,15813.00,15975.01,15780.00,15832.95,15900.00,15805.99,,15832.95,,,408,6458377.05,77,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,22886,IN0020230184,SGBFEB32IV,GB,,,,,2.50%GOLDBONDS2032SR-IV,16135.01,16224.99,16021.00,16079.12,16090.00,16109.39,,16075.24,,,1387,22337829.10,288,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,16921,INE144J01027,20MICRONS,EQ,,,,,20 MICRONS LTD,182.05,182.05,174.00,174.96,178.40,179.36,,174.96,,,113230,20086700.31,2493,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,4,INE253B01015,21STCENMGM,EQ,,,,,21ST CENTURY MGMT SERVICE,32.00,32.11,31.54,31.61,31.61,31.49,,31.90,,,1268,40573.24,19,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,13061,INE466L01038,360ONE,EQ,,,,,360 ONE WAM LIMITED,1118.80,1131.00,1105.20,1111.80,1112.60,1107.40,,1111.80,,,833753,935039475.90,26567,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,30105,INF579M01BB5,GOLD360,EQ,,,,,360ONEAMC - GOLD360,154.05,154.70,153.00,154.00,154.20,153.60,,153.95,,,13929,2146708.10,229,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,756150,INF579M01BC3,SILVER360,EQ,,,,,360ONEAMC - SILVER360,260.33,261.40,256.81,259.83,258.50,259.37,,259.83,,,28182,7312530.59,655,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,762518,INE994E01018,3BBLACKBIO,EQ,,,,,3B BLACKBIO DX LTD.,1245.80,1291.20,1176.10,1201.80,1200.00,1263.00,,1202.30,,,15062,18373575.20,2204,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,6232,INE748C01038,3IINFOLTD,EQ,,,,,3I INFOTECH LIMITED,17.70,17.74,17.52,17.62,17.60,17.64,,17.58,,,281039,4964707.05,681,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,474,INE470A01017,3MINDIA,EQ,,,,,3M INDIA LIMITED,31425.00,32650.00,30800.00,32200.00,32240.00,31140.00,,32200.00,,,9817,311876765.00,5068,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,2595,INE105C01023,3PLAND,EQ,,,,,3P LAND HOLDINGS LIMITED,32.70,32.70,31.00,31.66,31.64,32.49,,31.66,,,6646,212259.35,155,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,445,INE618L01018,5PAISA,EQ,,,,,5PAISA CAPITAL LIMITED,315.80,323.90,310.65,318.65,322.00,310.60,,318.65,,,37332,11894590.80,1830,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,11868,INE111B01023,63MOONS,EQ,,,,,63 MOONS TECHNOLOGIES LTD,695.10,701.75,680.00,682.70,681.00,688.50,,682.80,,,51430,35498096.90,3125,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,29323,INE053F07579,734IRFC28,N4,,,,,7.34 NCD 19FEB28 TR1 SR2,1070.30,1070.30,1070.30,1070.30,1070.30,1085.60,,1070.30,,,1,1070.30,1,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,19976,INE134E07588,760PFCL35,N3,,,,,7.60% TAX FREE NCD,1186.71,1186.71,1186.71,1186.71,1186.71,1186.76,,1216.85,,,1,1186.71,1,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,20034,INE261F07032,764NABAR31,N2,,,,,7.64% TAX FREE TRI SRIIB,1098.00,1103.00,1098.00,1102.16,1103.00,1095.99,,1102.16,,,1198,1318941.55,15,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,19928,INE031A07AO5,764HUDCO31,N8,,,,,7.64% TAX FREETRI SR2B,1116.00,1116.00,1116.00,1116.00,1116.00,1117.24,,1116.00,,,45,50220.00,1,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,19930,INE031A07AT4,769HUDCO31,N9,,,,,7.69% TAX FREETRII SR2B,1120.00,1120.00,1118.00,1118.00,1118.00,1128.00,,1118.00,,,261,291808.00,3,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,20030,INE202E07229,774IREDA31,N7,,,,,7.74% TAX FREE NCD,1113.00,1113.00,1113.00,1113.00,1113.00,1113.00,,1113.00,,,166,184758.00,1,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,19924,INE020B07GH7,812REC27,NI,,,,,8.12/8.32% TAX FREE NCD,1091.00,1091.25,1091.00,1091.25,1091.25,1089.95,,1095.58,,,40,43642.50,3,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,31240,INE031A07840,82HUDCO27,N2,,,,,8.20 NCD05MAR27 FV 1000,1034.00,1034.02,1033.20,1033.20,1033.20,1034.00,,1033.20,,,566,585144.20,5,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,20022,INE134E07208,830PFCL27,N5,,,,,8.30% TAX FREE NCD,1066.00,1066.00,1066.00,1066.00,1066.00,1065.00,,1066.00,,,100,106600.00,2,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,186,INE906B07DE1,850NHAI29,N5,,,,,8.50% TAX FREE TR I S IIA,1099.99,1099.99,1097.99,1097.99,1097.99,1090.00,,1097.99,,,221,242897.79,4,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,20046,INE774D08LU6,872MMFSL26,N1,,,,,8.72% UNSECURED NCD,1023.00,1025.00,1023.00,1023.00,1023.00,1023.00,,1023.00,,,258,263942.00,5,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,192,INE906B07DF8,875NHAI29,N6,,,,,8.75% TAX FREE TR I S IIB,1097.00,1101.00,1096.00,1096.99,1097.00,1095.99,,1096.99,,,763,837472.10,30,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,19968,INE031A07949,876HUDCO28,ND,,,,,8.76% TAX FREETRI SR2B,1121.00,1121.50,1121.00,1121.50,1121.50,1121.00,,1121.50,,,607,680448.39,8,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,31486,INE848E07559,879NHPC28,N5,,,,,8.79% SEC RED BOND S2B,1144.99,1144.99,1144.99,1144.99,1144.99,1196.44,,1127.50,,,20,22899.80,2,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,20058,INE787H07370,891IIFCL34,N4,,,,,8.91% TAX FREE NCD,1241.01,1258.00,1241.01,1258.00,1258.00,1242.07,,1256.45,,,15,18785.05,2,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,31768,INE733E07JJ9,891NTPC33,N6,,,,,8.91%S-R-NCD SERIES 3B,1254.10,1256.30,1254.00,1256.30,1256.30,1271.00,,1256.30,,,60,75263.90,4,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,31487,INE848E07567,892NHPC33,N6,,,,,8.92% SEC RED BOND S3B,1230.00,1230.00,1220.35,1220.35,1220.35,1230.00,,1220.35,,,162,197966.90,2,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,20028,INE134E07463,892PFCL33,N8,,,,,8.92% TAX FREE NCD,1309.10,1309.10,1300.00,1300.00,1300.00,1308.00,,1306.51,,,2038,2667481.90,8,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,20048,INE774D08MA6,9MMFSML,N2,,,,,9.00% UNSECURED NCD,1083.50,1083.50,1081.00,1081.00,1081.00,1082.00,,1081.00,,,24,25946.50,2,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,19970,INE031A07AB2,901HUDCO34,NE,,,,,9.01% TAX FREETRII SR3B,1300.00,1300.00,1285.00,1300.00,1300.00,1286.04,,1300.00,,,699,906237.30,8,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,759130,INE08PH01015,ABCOTS,EQ,,,,,A B COTSPIN INDIA LIMITED,221.59,221.59,213.20,217.25,214.98,218.64,,217.24,,,42111,9163112.59,1230,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,27020,INE00YB01025,ABINFRA,EQ,,,,,A B INFRABUILD LIMITED,13.20,13.45,12.73,12.88,12.89,12.92,,12.88,,,990877,12967735.17,2257,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,762528,INE850B01026,ABMKNO,EQ,,,,,A B M KNOWLEDGEWARE LTD.,227.00,236.00,220.00,220.46,220.01,226.00,,220.61,,,3050,707228.95,48,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,762533,INE366C01021,ACSTECH,EQ,,,,,A C S TECHNOLOGIES LTD.,33.52,33.84,32.99,33.81,33.84,33.18,,33.80,,,107536,3621054.94,269,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,762538,INE701G01012,AKCAPIT,EQ,,,,,A K CAPITAL SERVICES LTD.,1636.00,1640.00,1590.10,1595.20,1619.90,1589.30,,1595.20,,,1061,1713568.80,62,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,20906,INE619I01012,A2ZINFRA,EQ,,,,,A2Z INFRA ENGINEERING LTD,14.34,15.05,14.34,15.05,15.05,14.34,,15.05,,,293904,4406412.49,358,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,12533,INE0D0U01013,AAATECH,EQ,,,,,AAA TECHNOLOGIES LIMITED,94.00,94.41,91.43,92.18,93.00,93.71,,92.18,,,8890,824997.49,274,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,23729,INE883F01010,AADHARHFC,EQ,,,,,AADHAR HOUSING FINANCE L,482.70,485.30,471.00,474.70,471.10,479.70,,474.80,,,196565,93737036.15,15992,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,757579,INE1GYP01013,AAKAAR,SM,,,,,AAKAAR MEDICAL TECHNO LTD,66.20,66.20,66.20,66.20,66.20,63.05,,66.20,,,4800,317760.00,3,F1,1600,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,240,INE087Z01024,AAKASH,BE,,,,,AAKASH EXPLORATION SER L,9.20,9.29,8.95,8.97,8.98,9.00,,8.97,,,108382,981584.52,373,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,758120,INE124401014,AARADHYA,SM,,,,,AARADHYA DISPOSAL INDUS L,88.00,88.00,87.50,87.50,87.50,94.00,,87.50,,,2400,210600.00,2,F1,1200,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,5248,INE198H01019,AAREYDRUGS,BE,,,,,AAREY DRUGS & PHARM LTD,85.00,85.99,81.30,82.03,82.50,85.06,,82.37,,,20489,1705109.64,163,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,761821,INE750R01016,AARNAV,EQ,,,,,AARNAV FASHIONS LIMITED,23.70,24.18,22.80,23.85,23.40,22.55,,23.88,,,200234,4799985.84,429,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,1030,INE721Z01010,AARON,EQ,,,,,AARON INDUSTRIES LIMITED,120.00,124.49,120.00,120.44,120.05,122.51,,120.44,,,17654,2133550.86,541,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,17145,INE01C001026,AARTECH,EQ,,,,,AARTECH SOLONICS LIMITED,42.86,42.90,41.15,41.97,42.00,41.81,,41.95,,,97515,4099112.59,195,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,4481,INE767A01016,AARTIDRUGS,EQ,,,,,AARTI DRUGS LTD.,384.95,384.95,378.30,380.40,380.05,381.65,,380.45,,,51470,19614665.65,2996,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,7,INE769A01020,AARTIIND,EQ,,,,,AARTI INDUSTRIES LTD,465.70,484.80,465.70,482.75,481.00,463.35,,482.70,,,1122452,538717506.80,27273,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,13868,INE0LRU01027,AARTIPHARM,EQ,,,,,AARTI PHARMALABS LIMITED,710.80,711.40,701.00,703.50,705.00,700.75,,703.50,,,78237,55243077.45,6809,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,19233,INE09EO01013,AARTISURF,EQ,,,,,AARTI SURFACTANTS LIMITED,394.40,397.00,383.00,384.85,383.20,383.75,,384.80,,,8490,3281612.40,718,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,19073,INE754X01016,AARVI,EQ,,,,,AARVI ENCON LIMITED,126.00,129.45,125.00,128.11,127.51,124.94,,128.11,,,16548,2098495.06,234,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,5385,INE216P01012,AAVAS,EQ,,,,,AAVAS FINANCIERS LIMITED,1369.60,1384.00,1350.10,1374.80,1360.00,1358.20,,1374.60,,,43450,59505816.50,9013,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,762526,INE365O01028,ABANSENT,BE,,,,,ABANS ENTERPRISES LTD.,25.20,27.26,24.76,25.75,27.00,25.97,,25.65,,,37642,998032.83,204,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,13288,INE00ZE01026,AFSL,EQ,,,,,ABANS FINANCIAL SRVCS LTD,201.12,202.85,200.76,201.25,201.00,201.02,,201.25,,,449924,90468101.31,289,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,13,INE117A01022,ABB,EQ,,,,,ABB INDIA LIMITED,6673.00,6718.00,6566.00,6598.00,6594.00,6605.00,,6598.00,,,498808,3307017526.00,46650,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,17903,INE358A01014,ABBOTINDIA,EQ,,,,,ABBOTT INDIA LIMITED,27495.00,27880.00,27495.00,27715.00,27780.00,27445.00,,27705.00,,,6955,192528370.00,3025,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,27284,INE0UYG01015,ABHAPOWER,SM,,,,,ABHA POWER N STEEL LTD,34.00,35.75,34.00,35.30,35.35,34.35,,35.30,,,12800,446400.00,8,F1,1600,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,5549,INE251C01025,ABMINTLLTD,EQ,,,,,ABM INTERNATIONAL LTD,47.00,47.00,44.02,45.50,44.02,44.84,,45.50,,,298,13774.60,16,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,23783,INE0QRV01016,ABSMARINE,SM,,,,,ABS MARINE SERVICES LTD,240.00,269.10,240.00,262.95,264.50,234.65,,262.95,,,263500,67322125.00,437,F1,500,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,22,INE012A01025,ACC,EQ,,,,,ACC LIMITED,1358.00,1365.00,1354.70,1360.80,1359.50,1351.60,,1360.80,,,119454,162451137.40,7762,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,7053,INE793A01012,ACCELYA,EQ,,,,,ACCELYA SOLN INDIA LTD,1125.00,1125.00,1108.10,1120.60,1122.00,1106.40,,1120.60,,,6682,7462881.90,679,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,20488,INE0Q5D01013,ACCENTMIC,SM,,,,,ACCENT MICROCELL LIMITED,420.00,424.95,418.00,423.25,422.00,418.60,,423.25,,,30000,12638925.00,43,F1,500,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,757024,INE0T8T01010,ACCPL,ST,,,,,ACCRETION PHARMA LIMITED,113.60,116.00,112.65,115.10,114.50,113.00,,115.10,,,24000,2743020.00,16,F1,1200,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,1465,INE648Z01023,ACCURACY,EQ,,,,,ACCURACY SHIPPING LIMITED,5.35,5.55,5.21,5.55,5.55,5.29,,5.55,,,130172,714844.27,294,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,11779,INE543V01017,ACEINTEG,EQ,,,,,ACE INTEGRATED SOLU. LTD.,19.90,20.20,19.51,19.79,20.04,19.83,,19.79,,,1972,38851.69,46,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,27061,INE622W01025,ACMESOLAR,EQ,,,,,ACME SOLAR HOLDINGS LTD,284.30,285.50,278.70,282.65,281.90,281.65,,282.70,,,825045,232834778.75,12478,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,13587,INE731H01025,ACE,EQ,,,,,ACTION CONST EQUIP LTD,889.05,889.05,861.00,867.70,875.00,896.85,,867.60,,,608360,529721364.35,24587,F1,1,,,,,
2026-05-21,2026-05-21,CM,NSE,STK,5578,INE00FF01025,ACUTAAS,EQ,,,,,ACUTAAS CHEMICALS LIMITED,2890.00,3025.00,2875.30,3000.40,2997.00,2880.60,,3000.40,,,825155,2456919719.30,50622,F1,1,,,,,
