TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-05-18,2026-05-18,CM,NSE,STK,10261,IN0020190073,SGBJUN27,GB,,,,,2.50%GOLDBONDS2027SR-I,15939.99,15939.99,15571.00,15789.99,15789.99,15691.65,,15789.99,,,17,267139.93,4,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,11154,IN0020190081,SGBJUL27,GB,,,,,2.50%GOLDBONDS2027SR-II,15600.00,15625.00,15600.00,15625.00,15625.00,15637.50,,15625.00,,,3,46850.00,2,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,12904,IN0020190107,SGBAUG27,GB,,,,,2.50%GOLDBONDS2027SR-III,15670.00,15670.00,15500.00,15557.80,15575.00,15661.38,,15557.80,,,280,4358209.89,38,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,13209,IN0020190115,SGBSEP27,GB,,,,,2.50%GOLDBONDS2027SR-IV,15550.00,15605.01,15530.00,15575.34,15573.00,15703.33,,15575.34,,,323,5036233.61,26,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,8308,IN0020180462,SGBJAN27,GB,,,,,2.50%GOLDBONDS2027SR-V,15425.00,15452.00,15425.00,15452.00,15452.00,15650.00,,15452.00,,,31,478607.00,4,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,13981,IN0020190370,SGBOCT27,GB,,,,,2.50%GOLDBONDS2027SR-V,15600.00,15600.00,15519.00,15519.00,15519.00,15662.84,,15519.00,,,22,342390.00,3,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,8766,IN0020180561,SGBFEB27,GB,,,,,2.50%GOLDBONDS2027SR-VI,15450.00,15918.00,15450.00,15548.00,15565.00,15900.00,,15548.00,,,33,512628.81,10,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,14252,IN0020190388,SGBOCT27VI,GB,,,,,2.50%GOLDBONDS2027SR-VI,15520.00,15624.00,15510.00,15617.14,15624.00,15700.00,,15617.14,,,27,420811.88,10,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,15432,IN0020190461,SGBDC27VII,GB,,,,,2.50%GOLDBONDS2027SR-VII,15674.00,15760.00,15502.01,15601.36,15610.00,15675.00,,15601.36,,,107,1669341.24,16,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,18862,IN0020200062,SGBAPR28I,GB,,,,,2.50%GOLDBONDS2028SR-I,15516.01,15671.00,15516.01,15581.10,15581.10,15694.75,,15574.21,,,168,2617144.16,60,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,18972,IN0020200088,SGBMAY28,GB,,,,,2.50%GOLDBONDS2028SR-II,15502.00,15624.99,15502.00,15592.71,15585.00,15716.07,,15573.49,,,350,5457065.95,34,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,22242,IN0020200146,SGBJUL28IV,GB,,,,,2.50%GOLDBONDS2028SR-IV,15619.98,15621.00,15560.05,15591.10,15591.12,15653.00,,15588.60,,,567,8852894.62,33,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,17664,IN0020190545,SGBFEB28IX,GB,,,,,2.50%GOLDBONDS2028SR-IX,15660.00,15725.00,15660.00,15725.00,15725.00,15653.33,,15725.00,,,25,392355.00,7,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,22385,IN0020200161,SGBAUG28V,GB,,,,,2.50%GOLDBONDS2028SR-V,15689.70,15689.70,15551.01,15597.95,15590.00,15690.90,,15598.18,,,841,13125408.11,164,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,149,IN0020200195,SGBSEP28VI,GB,,,,,2.50%GOLDBONDS2028SR-VI,15515.01,15610.00,15515.01,15581.00,15581.00,15650.01,,15559.25,,,638,9943063.50,46,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,834,IN0020200203,SGBOC28VII,GB,,,,,2.50%GOLDBONDS2028SR-VII,15644.00,15644.00,15503.00,15577.57,15560.01,15644.00,,15577.57,,,422,6579928.70,38,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,17110,IN0020190537,SGBJ28VIII,GB,,,,,2.50%GOLDBONDS2028SR-VIII,15615.00,15615.00,15615.00,15615.00,15615.00,15615.00,,15615.00,,,11,171765.00,2,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,18451,IN0020190552,SGBMAR28X,GB,,,,,2.50%GOLDBONDS2028SR-X,15601.04,15601.04,15600.00,15600.00,15600.00,15601.04,,15600.00,,,2,31201.04,2,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,5113,IN0020210111,SGBJUL29IV,GB,,,,,2.50%GOLDBONDS2029SR-IV,15540.00,15639.99,15540.00,15600.00,15600.00,15680.37,,15601.14,,,158,2466890.36,26,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,1920,IN0020200377,SGBJAN29IX,GB,,,,,2.50%GOLDBONDS2029SR-IX,15600.00,15639.99,15551.00,15590.32,15590.55,15675.95,,15590.32,,,343,5348821.69,51,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,5455,IN0020210129,SGBAUG29V,GB,,,,,2.50%GOLDBONDS2029SR-V,15754.70,15754.70,15560.12,15645.00,15645.00,15754.70,,15630.50,,,98,1531140.70,36,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,7098,IN0020210228,SGBD29VIII,GB,,,,,2.50%GOLDBONDS2029SR-VIII,15615.00,15737.00,15553.01,15620.77,15621.55,15703.57,,15661.92,,,160,2498815.11,54,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,2003,IN0020200385,SGBJAN29X,GB,,,,,2.50%GOLDBONDS2029SR-X,15642.50,15642.50,15541.00,15599.93,15595.00,15650.00,,15600.59,,,195,3038170.20,51,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,2200,IN0020200393,SGBFEB29XI,GB,,,,,2.50%GOLDBONDS2029SR-XI,15520.00,15650.00,15520.00,15600.16,15600.00,15671.00,,15600.16,,,56,873909.01,14,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,2810,IN0020200427,SGBMR29XII,GB,,,,,2.50%GOLDBONDS2029SR-XII,15600.00,15600.00,15550.00,15588.86,15599.99,15656.87,,15588.59,,,387,6029735.44,82,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,10232,IN0020220045,SGBJUN30,GB,,,,,2.50%GOLDBONDS2030SR-I,15621.00,15700.01,15621.00,15649.14,15627.00,15774.55,,15648.40,,,122,1912297.43,40,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,11192,IN0020220078,SGBAUG30,GB,,,,,2.50%GOLDBONDS2030SR-II,15750.00,15874.99,15640.00,15678.86,15640.00,15812.99,,15678.86,,,264,4143693.72,95,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,13642,IN0020220110,SGBDE30III,GB,,,,,2.50%GOLDBONDS2030SR-III,15999.00,15999.00,15615.56,15676.48,15655.00,15795.30,,15673.90,,,381,5981306.76,127,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,7879,IN0020210236,SGBJAN30IX,GB,,,,,2.50%GOLDBONDS2030SR-IX,15685.00,15870.00,15616.07,15624.00,15620.00,15680.72,,15624.00,,,88,1378967.95,27,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,8401,IN0020210319,SGBMAR30X,GB,,,,,2.50%GOLDBONDS2030SR-X,15533.01,15679.02,15533.01,15669.89,15679.00,15646.60,,15660.70,,,82,1280860.46,45,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,17202,IN0020230069,SGBJUN31I,GB,,,,,2.50%GOLDBONDS2031SR-I,15850.00,15900.00,15671.83,15779.74,15750.00,15870.83,,15781.93,,,856,13508579.10,196,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,19456,IN0020230093,SGBSEP31II,GB,,,,,2.50%GOLDBONDS2031SR-II,15626.23,15884.69,15626.23,15780.30,15756.00,15887.52,,15782.00,,,766,12088277.29,195,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,22476,IN0020230168,SGBDE31III,GB,,,,,2.50%GOLDBONDS2031SR-III,15978.98,15978.98,15835.01,15907.73,15895.00,15979.77,,15905.30,,,1053,16730212.73,301,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,14598,IN0020220169,SGBMAR31IV,GB,,,,,2.50%GOLDBONDS2031SR-IV,15949.99,15949.99,15666.00,15702.79,15689.99,15837.00,,15707.25,,,281,4425088.53,78,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,22886,IN0020230184,SGBFEB32IV,GB,,,,,2.50%GOLDBONDS2032SR-IV,16036.56,16350.00,16036.56,16140.21,16103.50,16360.24,,16139.26,,,1582,25555828.20,351,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,16921,INE144J01027,20MICRONS,EQ,,,,,20 MICRONS LTD,174.50,174.50,165.42,169.75,170.89,174.00,,169.78,,,102774,17345160.33,3959,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,4,INE253B01015,21STCENMGM,EQ,,,,,21ST CENTURY MGMT SERVICE,32.11,32.11,31.47,31.50,31.50,32.11,,31.50,,,3619,113972.01,42,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,13061,INE466L01038,360ONE,EQ,,,,,360 ONE WAM LIMITED,1085.00,1111.80,1066.80,1104.90,1100.00,1093.80,,1104.90,,,661233,723492381.80,27237,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,30105,INF579M01BB5,GOLD360,EQ,,,,,360ONEAMC - GOLD360,157.30,157.30,150.30,152.60,152.75,152.70,,152.60,,,31334,4774937.25,366,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,756150,INF579M01BC3,SILVER360,EQ,,,,,360ONEAMC - SILVER360,254.28,268.00,254.28,261.61,261.00,260.81,,261.61,,,138434,36323657.41,2078,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,762518,INE994E01018,3BBLACKBIO,EQ,,,,,3B BLACKBIO DX LTD.,1373.60,1373.60,1273.90,1295.30,1285.00,1371.70,,1293.90,,,6197,8201450.10,1183,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,6232,INE748C01038,3IINFOLTD,EQ,,,,,3I INFOTECH LIMITED,17.63,17.91,17.30,17.69,17.88,17.58,,17.69,,,657634,11512866.42,1653,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,474,INE470A01017,3MINDIA,EQ,,,,,3M INDIA LIMITED,31000.00,31795.00,30280.00,31705.00,31630.00,31245.00,,31705.00,,,3861,120669615.00,1943,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,2595,INE105C01023,3PLAND,EQ,,,,,3P LAND HOLDINGS LIMITED,31.94,33.95,31.36,33.52,33.80,31.94,,33.52,,,4721,154413.06,71,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,445,INE618L01018,5PAISA,EQ,,,,,5PAISA CAPITAL LIMITED,300.00,306.00,296.50,302.70,306.00,303.75,,302.70,,,29673,8916487.65,1717,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,11868,INE111B01023,63MOONS,EQ,,,,,63 MOONS TECHNOLOGIES LTD,644.85,697.95,623.00,677.35,667.90,645.95,,677.55,,,173214,114494618.35,9282,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,19974,INE134E07349,736PFCL28,N2,,,,,7.36% TAX FREE NCD,1053.00,1053.00,1053.00,1053.00,1053.00,1047.05,,1052.50,,,40,42120.00,1,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,19926,INE020B07JU4,743REC35,NH,,,,,7.43% TAX FREE TRI SR3B,1161.10,1185.00,1161.10,1185.00,1185.00,1183.00,,1185.00,,,10,11730.50,2,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,19976,INE134E07588,760PFCL35,N3,,,,,7.60% TAX FREE NCD,1181.10,1181.10,1181.10,1181.10,1181.10,1215.00,,1181.10,,,9,10629.90,1,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,20034,INE261F07032,764NABAR31,N2,,,,,7.64% TAX FREE TRI SRIIB,1094.00,1094.21,1093.26,1094.21,1094.21,1096.25,,1094.21,,,73,79871.95,7,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,19928,INE031A07AO5,764HUDCO31,N8,,,,,7.64% TAX FREETRI SR2B,1112.00,1112.00,1100.23,1100.40,1100.23,1110.00,,1100.40,,,168,184867.41,5,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,20030,INE202E07229,774IREDA31,N7,,,,,7.74% TAX FREE NCD,1110.00,1110.00,1110.00,1110.00,1110.00,1118.88,,1110.00,,,100,111000.00,2,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,19924,INE020B07GH7,812REC27,NI,,,,,8.12/8.32% TAX FREE NCD,1090.95,1092.50,1090.95,1091.75,1091.75,1089.26,,1091.75,,,89,97147.25,4,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,20022,INE134E07208,830PFCL27,N5,,,,,8.30% TAX FREE NCD,1065.00,1066.00,1065.00,1065.00,1066.00,1066.00,,1065.00,,,489,520789.00,6,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,20046,INE774D08LU6,872MMFSL26,N1,,,,,8.72% UNSECURED NCD,1023.50,1023.50,1021.75,1022.00,1022.00,1022.50,,1022.00,,,680,695421.25,6,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,192,INE906B07DF8,875NHAI29,N6,,,,,8.75% TAX FREE TR I S IIB,1097.89,1097.89,1095.01,1096.62,1095.67,1097.98,,1096.62,,,1726,1892448.72,50,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,19968,INE031A07949,876HUDCO28,ND,,,,,8.76% TAX FREETRI SR2B,1122.00,1122.00,1120.57,1120.93,1121.00,1120.15,,1120.93,,,800,896913.50,23,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,20058,INE787H07370,891IIFCL34,N4,,,,,8.91% TAX FREE NCD,1232.00,1245.00,1231.01,1245.00,1245.00,1241.09,,1245.00,,,919,1131591.00,28,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,31768,INE733E07JJ9,891NTPC33,N6,,,,,8.91%S-R-NCD SERIES 3B,1260.25,1265.00,1260.25,1261.00,1261.00,1260.00,,1261.00,,,138,174470.50,6,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,31487,INE848E07567,892NHPC33,N6,,,,,8.92% SEC RED BOND S3B,1220.64,1245.00,1220.64,1244.66,1245.00,1236.37,,1244.66,,,120,149091.20,6,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,20028,INE134E07463,892PFCL33,N8,,,,,8.92% TAX FREE NCD,1290.10,1310.00,1290.00,1307.00,1307.00,1287.70,,1307.00,,,5346,6978770.49,62,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,20048,INE774D08MA6,9MMFSML,N2,,,,,9.00% UNSECURED NCD,1080.00,1084.80,1079.99,1080.96,1084.80,1080.00,,1081.86,,,4551,4915748.23,52,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,19970,INE031A07AB2,901HUDCO34,NE,,,,,9.01% TAX FREETRII SR3B,1300.95,1300.95,1281.20,1281.20,1281.20,1304.00,,1281.20,,,60,77958.25,2,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,759130,INE08PH01015,ABCOTS,EQ,,,,,A B COTSPIN INDIA LIMITED,219.18,224.47,214.58,219.16,216.00,219.18,,219.16,,,64405,14121761.05,2238,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,27020,INE00YB01025,ABINFRA,EQ,,,,,A B INFRABUILD LIMITED,13.24,13.50,12.60,13.21,13.01,13.12,,13.23,,,575180,7478278.53,2539,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,762528,INE850B01026,ABMKNO,EQ,,,,,A B M KNOWLEDGEWARE LTD.,239.00,239.00,223.00,231.32,231.98,237.99,,231.32,,,823,185432.38,38,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,762533,INE366C01021,ACSTECH,EQ,,,,,A C S TECHNOLOGIES LTD.,34.68,34.85,33.82,33.82,33.82,34.51,,33.98,,,52816,1787974.83,95,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,762538,INE701G01012,AKCAPIT,EQ,,,,,A K CAPITAL SERVICES LTD.,1567.10,1590.00,1567.10,1571.20,1571.20,1590.60,,1590.00,,,251,396468.10,19,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,20910,INE619I01012,A2ZINFRA,BE,,,,,A2Z INFRA ENGINEERING LTD,15.02,15.02,14.30,14.50,14.63,15.02,,14.50,,,173639,2518443.83,505,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,12533,INE0D0U01013,AAATECH,EQ,,,,,AAA TECHNOLOGIES LIMITED,92.62,94.48,90.25,91.64,92.90,93.58,,91.66,,,15931,1469852.19,406,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,23729,INE883F01010,AADHARHFC,EQ,,,,,AADHAR HOUSING FINANCE L,460.00,470.00,451.20,464.30,470.00,464.15,,463.60,,,225286,103500198.75,13600,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,757582,INE1GYP01013,AAKAAR,ST,,,,,AAKAAR MEDICAL TECHNO LTD,57.20,57.20,57.20,57.20,57.20,54.50,,57.20,,,4800,274560.00,3,F1,1600,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,240,INE087Z01024,AAKASH,BE,,,,,AAKASH EXPLORATION SER L,8.90,8.98,8.61,8.78,8.75,8.80,,8.78,,,109201,954038.48,467,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,5248,INE198H01019,AAREYDRUGS,BE,,,,,AAREY DRUGS & PHARM LTD,89.65,89.65,85.00,87.11,88.35,88.70,,87.12,,,23734,2067057.19,139,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,761821,INE750R01016,AARNAV,EQ,,,,,AARNAV FASHIONS LIMITED,22.40,22.78,21.54,22.36,22.48,22.15,,22.36,,,9306,205890.89,77,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,1030,INE721Z01010,AARON,EQ,,,,,AARON INDUSTRIES LIMITED,128.05,128.49,121.00,124.47,124.00,131.53,,124.47,,,21874,2722725.79,694,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,17145,INE01C001026,AARTECH,EQ,,,,,AARTECH SOLONICS LIMITED,40.12,43.75,40.11,43.07,41.76,40.09,,43.31,,,233008,9913356.96,1040,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,4481,INE767A01016,AARTIDRUGS,EQ,,,,,AARTI DRUGS LTD.,365.00,367.00,356.10,365.90,366.05,367.75,,365.85,,,148957,53882073.40,6589,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,7,INE769A01020,AARTIIND,EQ,,,,,AARTI INDUSTRIES LTD,461.00,463.00,440.60,461.20,460.00,466.25,,461.20,,,1412238,640231181.70,36013,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,13868,INE0LRU01027,AARTIPHARM,EQ,,,,,AARTI PHARMALABS LIMITED,705.00,707.90,687.05,701.30,707.00,711.75,,701.30,,,106308,74110162.90,9126,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,19233,INE09EO01013,AARTISURF,EQ,,,,,AARTI SURFACTANTS LIMITED,387.00,390.00,380.10,386.80,384.00,394.35,,386.75,,,8638,3325722.75,575,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,19073,INE754X01016,AARVI,EQ,,,,,AARVI ENCON LIMITED,125.00,125.00,119.31,121.96,121.92,125.20,,121.96,,,14316,1740369.63,294,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,16961,INE0OB201016,AATMAJ,SM,,,,,AATMAJ HEALTHCARE LIMITED,19.20,19.85,19.20,19.85,19.85,21.00,,19.85,,,6000,117600.00,3,F1,2000,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,5385,INE216P01012,AAVAS,EQ,,,,,AAVAS FINANCIERS LIMITED,1365.10,1375.00,1328.60,1339.20,1334.00,1384.70,,1339.30,,,40853,55120760.40,5622,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,7759,INE421A01028,ABAN,BE,,,,,ABAN OFFSHORE LTD.,17.89,17.89,17.89,17.89,17.89,18.83,,17.80,,,6291,112545.99,61,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,762526,INE365O01028,ABANSENT,BE,,,,,ABANS ENTERPRISES LTD.,28.76,28.76,28.76,28.76,28.76,30.27,,28.76,,,2658,76444.08,41,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,13288,INE00ZE01026,AFSL,EQ,,,,,ABANS FINANCIAL SRVCS LTD,201.00,201.96,201.00,201.30,201.00,201.46,,201.28,,,126497,25441047.93,357,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,13,INE117A01022,ABB,EQ,,,,,ABB INDIA LIMITED,6310.00,6445.00,6225.00,6413.50,6445.00,6381.00,,6413.50,,,370285,2346662032.00,33853,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,17903,INE358A01014,ABBOTINDIA,EQ,,,,,ABBOTT INDIA LIMITED,27985.00,28280.00,27530.00,27925.00,27855.00,27940.00,,27925.00,,,12613,351285740.00,5995,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,755941,INE860H07IQ0,8ABCL26,N2,,,,,ABCL 8% SR I,1047.70,1047.70,1047.69,1047.69,1047.69,1047.99,,1047.69,,,9,9429.25,3,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,27284,INE0UYG01015,ABHAPOWER,SM,,,,,ABHA POWER N STEEL LTD,30.00,32.40,30.00,31.05,31.05,33.25,,31.05,,,8000,245520.00,5,F1,1600,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,4654,INE0CAJ01017,AILIMITED,ST,,,,,ABHISHEK INTEGRATIONS LTD,42.00,42.00,42.00,42.00,42.00,42.25,,42.00,,,1500,63000.00,1,F1,1500,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,5551,INE251C01025,ABMINTLLTD,BE,,,,,ABM INTERNATIONAL LTD,48.12,48.12,48.11,48.11,48.11,45.83,,48.11,,,6464,310996.53,44,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,23783,INE0QRV01016,ABSMARINE,SM,,,,,ABS MARINE SERVICES LTD,238.50,238.50,226.05,229.75,230.00,238.50,,229.75,,,51000,11754050.00,84,F1,500,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,22,INE012A01025,ACC,EQ,,,,,ACC LIMITED,1359.10,1364.30,1332.00,1359.60,1354.80,1362.80,,1359.60,,,346093,465718914.10,14971,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,7053,INE793A01012,ACCELYA,EQ,,,,,ACCELYA SOLN INDIA LTD,1122.60,1128.00,1093.00,1104.40,1104.90,1122.60,,1104.40,,,10423,11497831.00,1010,F1,1,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,20488,INE0Q5D01013,ACCENTMIC,SM,,,,,ACCENT MICROCELL LIMITED,435.00,438.00,421.35,428.35,426.00,441.25,,428.35,,,38000,16322575.00,67,F1,500,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,21218,INE113X01015,ACCORD,ST,,,,,ACCORD SYNERGY LIMITED,48.10,48.10,48.10,48.10,48.10,45.85,,48.10,,,2000,96200.00,1,F1,2000,,,,,
2026-05-18,2026-05-18,CM,NSE,STK,757024,INE0T8T01010,ACCPL,ST,,,,,ACCRETION PHARMA LIMITED,122.95,122.95,114.65,114.65,114.65,119.55,,114.65,,,7200,837840.00,6,F1,1200,,,,,
